transaction_id,timestamp,amount,category,location,merchant_id,client_id,prediction_score,is_alerted,model_version
c4f09b46bccb380a75de35e508856a94_1774217009,2026-03-22 22:03:29.064762,30.97,food_dining,"Paauilo, HI",fraud_Kilback LLC,4742883543039288059,0.00018676607578527182,False,tabpfn-v2
50309d5fc114af513ef54e8cc2fa466b_1774217000,2026-03-22 22:03:20.571979,2.61,travel,"Lawrence, MA",fraud_Little-Gleichner,5540636818935089,0.0014448455767706037,False,tabpfn-v2
39971692258e28864e9369b1a670aeee_1774216993,2026-03-22 22:03:13.092250,15.1,home,"Goodrich, MI",fraud_Ernser-Feest,372509258176510,0.0030742003582417965,False,tabpfn-v2
972b1bd9163f91749d6150bbacf905b7_1774216985,2026-03-22 22:03:05.441976,2.61,shopping_net,"Shields, ND",fraud_Lemke-Gutmann,3560797065840735,0.001201359205879271,False,tabpfn-v2
d01826d0282980a507ff75053ead6c9a_1774216954,2026-03-22 22:02:34.790151,43.69,misc_net,"Knowlesville, NY",fraud_Ruecker Group,3593399694467427,0.004035426303744316,False,tabpfn-v2
d416c4654a4819387a353a10c9977654_1774216947,2026-03-22 22:02:27.425991,34.11,home,"Redford, MO",fraud_Kutch-Wilderman,377026671291680,0.0013200766406953335,False,tabpfn-v2
e7c2cb492859e41876be8b02afe8524e_1774216940,2026-03-22 22:02:20.050571,81.19,grocery_pos,"Phoenix, AZ",fraud_Schamberger-O'Keefe,3501942333500073,0.0037998443003743887,False,tabpfn-v2
20d523b6388df2e796413979416e9fea_1774216932,2026-03-22 22:02:12.667208,12.88,health_fitness,"Parsonsfield, ME",fraud_Feil-Morar,2383461948823908,0.001899820752441883,False,tabpfn-v2
6184b1653778ba52ad4a2b2f02d3702f_1774216925,2026-03-22 22:02:05.133787,31.58,entertainment,"North Augusta, SC","fraud_Runolfsdottir, Mueller and Hand",60422928733,0.00013051713176537305,False,tabpfn-v2
10cf5ae5d4666d1f8f6c6654ba2252d3_1774216896,2026-03-22 22:01:36.908061,129.23,gas_transport,"Paauilo, HI",fraud_Kuvalis Ltd,4742883543039288059,0.007926033809781075,False,tabpfn-v2
63086f0cf6e03bd9f995302d99d19c9f_1774216889,2026-03-22 22:01:29.593082,214.97,grocery_pos,"Fort Myers, FL",fraud_Koepp-Witting,30044330818990,0.49365234375,False,tabpfn-v2
dbce2bb710db7bcf18acfad625be43c5_1774216881,2026-03-22 22:01:21.346730,119.52,grocery_pos,"Acworth, NH",fraud_Goodwin-Nitzsche,38199021865320,0.05856502056121826,False,tabpfn-v2
a3acd87d2921c1e24999e9aea8a009bd_1774216873,2026-03-22 22:01:13.791208,77.45,grocery_pos,"Blooming Grove, TX",fraud_Miller-Hauck,4452366298769043,0.001955028623342514,False,tabpfn-v2
5ed452e3192e5542d34f7de396ef80b8_1774216865,2026-03-22 22:01:05.671887,1.93,shopping_net,"Moro, IL","fraud_Towne, Greenholt and Koepp",2222001896600109,0.0009784679859876633,False,tabpfn-v2
f7b3dc03e54f8e229cc6428bfc54d0cc_1774216844,2026-03-22 22:00:44.314375,157.33,personal_care,"Holcomb, KS",fraud_Baumbach Ltd,30074693890476,0.0002674341085366905,False,tabpfn-v2
3e64ab9b86ea90e3f5351f5a74dac379_1774216836,2026-03-22 22:00:36.837210,174.8,personal_care,"Lakeland, FL",fraud_Baumbach Ltd,4503101193493052864,0.00032597113749943674,False,tabpfn-v2
987333cc7d9a286ef1f7ee2d04c15275_1774216829,2026-03-22 22:00:29.460253,2.51,shopping_pos,"Corona, CA",fraud_Jacobi and Sons,4220495028289516646,0.0009918061550706625,False,tabpfn-v2
d4fb9959ee210ae381ab1bdfa63bddcd_1774216822,2026-03-22 22:00:22.064554,45.85,entertainment,"Blackville, SC","fraud_Turcotte, McKenzie and Koss",4186530744674,0.0001227704924531281,False,tabpfn-v2
12636dac20c8412a13dd2978d8306113_1774216814,2026-03-22 22:00:14.282420,59.63,gas_transport,"Norman Park, GA",fraud_Huels-Nolan,371009169330125,0.0010499183554202318,False,tabpfn-v2
156ded071a110fece3dc4757e0de6f2c_1774216799,2026-03-22 21:59:59.846260,27.0,home,"Creedmoor, NC",fraud_Quitzon-Goyette,30197398657930,0.0009765625,False,tabpfn-v2
0467e3e9f8940f6f3e6082b255f7f7c5_1774216792,2026-03-22 21:59:52.483999,81.76,entertainment,"Bolivar, PA",fraud_Cruickshank-Mills,3586955669388457,9.315337229054421e-05,False,tabpfn-v2
cfbd5584f0511bcff6a3317a96978d9e_1774216785,2026-03-22 21:59:45.096228,101.74,health_fitness,"Allenhurst, NJ",fraud_Waters-Cruickshank,4018105808392773675,0.0003181875217705965,False,tabpfn-v2
0a25ddd2962a4707f4ba3c2098eb08d3_1774216777,2026-03-22 21:59:37.811040,9.62,shopping_pos,"Woodville, AL",fraud_Denesik and Sons,4476840372112,0.0008865201962180436,False,tabpfn-v2
2bfabd8e7a10b6fb177fc74957691187_1774216770,2026-03-22 21:59:30.215416,57.69,home,"Palmdale, CA",fraud_Altenwerth-Kilback,3530503964418806,0.0003345527220517397,False,tabpfn-v2
ade779bb41c8345ca78bbbfd8e7ecc40_1774216725,2026-03-22 21:58:45.293241,15.57,health_fitness,"Jefferson, NY",fraud_Feil-Morar,36721445180895,0.0008431606693193316,False,tabpfn-v2
37b96fe7c539f9ae9691b49329cd0108_1774216710,2026-03-22 21:58:30.965045,6.5,home,"Grenada, CA",fraud_Ernser-Feest,5559857416065248,0.0006888913922011852,False,tabpfn-v2
0c764ceab9a6b8c616f2dc62e767fe37_1774216696,2026-03-22 21:58:16.743800,53.99,gas_transport,"Surrency, GA",fraud_Marks Inc,4509142395811241,0.004844850394874811,False,tabpfn-v2
f4d25153b6b7d6a1dc601681f1cdbb8a_1774216682,2026-03-22 21:58:02.402376,20.85,grocery_net,"Ranier, MN",fraud_Dicki Ltd,372520049757633,0.013784738257527351,False,tabpfn-v2
82137cd4a330172daceab98f2fb36f7d_1774216668,2026-03-22 21:57:48.028218,7.04,shopping_pos,"Harborcreek, PA",fraud_Conroy Ltd,2348245054386329,0.0007850244292058051,False,tabpfn-v2
ce62b9bbefabb8e629160606c15381ab_1774216646,2026-03-22 21:57:26.880231,52.94,gas_transport,"Port Richey, FL",fraud_Conroy-Cruickshank,4897067971111209737,0.0022016093134880066,False,tabpfn-v2
4795307b86721f70840aad6f8e33dc2e_1774216629,2026-03-22 21:57:09.063039,66.64,gas_transport,"Owensville, MO",fraud_Cummings LLC,4335531783520911,0.006271841004490852,False,tabpfn-v2
f5d5d6d54431fdf889e285cc2b3cba4c_1774216626,2026-03-22 21:57:06.710086,305.87,misc_pos,"Newport, ME",fraud_Hermann-Gaylord,347612609554823,0.0010689700720831752,False,tabpfn-v2
4f9fb322eb301c6710630d9f486d0a15_1774216608,2026-03-22 21:56:48.678673,79.27,home,"Brooklin, ME","fraud_Bahringer, Bergnaum and Quitzon",6011934240159560,0.0002452725311741233,False,tabpfn-v2
84d101bb2ca5cc43cef7b234a3b4391b_1774216604,2026-03-22 21:56:44.572734,536.57,travel,"Irwinton, GA",fraud_Kessler Group,4935858973307492,0.0014200847363099456,False,tabpfn-v2
c4db2ddd1c901f62fe87dc3f3cd3ba0f_1774216583,2026-03-22 21:56:23.066512,63.52,gas_transport,"Belfast, NY","fraud_Connelly, Reichert and Fritsch",213124978348176,0.005298998672515154,False,tabpfn-v2
5d0eb8dbd6a8f11c20ca654d7325376e_1774216582,2026-03-22 21:56:22.994693,1.96,personal_care,"Espanola, NM",fraud_Emmerich-Rau,4536996888716062123,0.000677933800034225,False,tabpfn-v2
244055b4c58759726a578ef931423a77_1774216552,2026-03-22 21:55:52.535717,7.11,travel,"Tekoa, WA","fraud_Kunze, Larkin and Mayert",3500969075198072,0.0009098660666495562,False,tabpfn-v2
2e28e501ee8d5fde01de974aa9ac5a7b_1774216545,2026-03-22 21:55:45.725723,1.03,shopping_pos,"Brunson, SC",fraud_Lesch Ltd,3527536963490470,0.00031485178624279797,False,tabpfn-v2
42593de40069172e88b7ce2f718b22c3_1774216530,2026-03-22 21:55:30.525307,68.67,grocery_net,"Napa, CA",fraud_Shields Inc,676102124465,0.011824298650026321,False,tabpfn-v2
,,,,,,,,,
